,request_id,o_lat,o_lon,d_lat,d_lon,departure_time,passengers,fleet_id
646,646,39.7595186,-104.98169159999999,39.74581284,-104.9858764,1970-01-01 06:08:00,4,tnc_1
647,647,39.75397379,-104.98765970000001,39.75545793,-104.97945829999999,1970-01-01 06:08:00,4,tnc_1
648,648,39.74440985,-104.98227959999998,39.75860755,-104.98179170000002,1970-01-01 06:10:00,3,tnc_2
649,649,39.7414831,-104.9895668,39.74957484,-104.97742530000001,1970-01-01 06:11:00,2,tnc_1
650,650,39.74569816,-104.9874966,39.75056145,-104.97838870000001,1970-01-01 06:11:00,3,tnc_2
651,651,39.7415224,-104.98688329999999,39.76426624,-104.9742027,1970-01-01 06:11:00,1,tnc_1
652,652,39.74827762,-104.9915003,39.74342021,-104.98774660000001,1970-01-01 06:12:00,4,tnc_1
653,653,39.75234717,-104.9744413,39.75112234,-104.99601100000001,1970-01-01 06:12:00,4,tnc_1
654,654,39.76046872,-104.97890759999999,39.74467536,-104.98278629999999,1970-01-01 06:13:00,3,tnc_1
655,655,39.76426624,-104.9742027,39.74949664,-104.9827926,1970-01-01 06:13:00,2,tnc_1
656,656,39.74866372,-104.97752549999998,39.741718,-104.9734662,1970-01-01 06:13:00,4,tnc_2
657,657,39.7518468,-104.9900368,39.76479726,-104.9752162,1970-01-01 06:14:00,1,tnc_2
658,658,39.74634384,-104.9868898,39.75534043,-104.9875097,1970-01-01 06:14:00,2,tnc_1
659,659,39.74334774,-104.98025290000001,39.75214825,-104.99429070000001,1970-01-01 06:18:00,1,tnc_2
660,660,39.74637992,-104.9906368,39.74095786,-104.97569299999999,1970-01-01 06:18:00,3,tnc_2
661,661,39.74543562,-104.9805594,39.76270976,-104.9749098,1970-01-01 06:20:00,1,tnc_2
662,662,39.75978671,-104.97576709999998,39.75640804,-104.9766744,1970-01-01 06:20:00,2,tnc_2
663,663,39.76248077,-104.9781506,39.76236624,-104.979771,1970-01-01 06:21:00,3,tnc_1
664,664,39.7467294,-104.9729154,39.75136054,-104.973478,1970-01-01 06:21:00,4,tnc_2
665,665,39.75040132,-104.99555420000002,39.74015558,-104.9870334,1970-01-01 06:21:00,4,tnc_2
666,666,39.74319396,-104.9845565,39.76187164,-104.982505,1970-01-01 06:22:00,3,tnc_1
667,667,39.74498003,-104.9806094,39.74566475,-104.97731920000001,1970-01-01 06:22:00,2,tnc_2
668,668,39.74270209,-104.98085970000001,39.75086601,-104.97621170000001,1970-01-01 06:24:00,2,tnc_1
669,669,39.75841752,-104.98234850000001,39.75299272,-104.9738344,1970-01-01 06:25:00,4,tnc_2
670,670,39.75052496,-104.9746416,39.75644701,-104.9739906,1970-01-01 06:25:00,3,tnc_2
671,671,39.74850369,-104.9946906,39.75651994,-104.9814852,1970-01-01 06:26:00,2,tnc_2
672,672,39.7536329,-104.9860895,39.76612475,-104.97775,1970-01-01 06:26:00,3,tnc_2
673,673,39.74729701,-104.97767560000001,39.75416678,-104.9806719,1970-01-01 06:26:00,3,tnc_2
674,674,39.75173208,-104.991657,39.76122875,-104.9766804,1970-01-01 06:27:00,1,tnc_1
675,675,39.76343077,-104.9753665,39.75716259,-104.98730959999999,1970-01-01 06:27:00,4,tnc_2
676,676,39.74163995,-104.97883300000001,39.74596666,-104.9815728,1970-01-01 06:27:00,4,tnc_1
677,677,39.75875845,-104.98391880000001,39.74812686,-104.98937340000002,1970-01-01 06:29:00,2,tnc_2
678,678,39.75663164,-104.98629609999999,39.76236624,-104.979771,1970-01-01 06:29:00,1,tnc_2
679,679,39.76191073,-104.979821,39.75238088,-104.98461929999999,1970-01-01 06:29:00,1,tnc_2
680,680,39.75617611,-104.98634609999999,39.75890931,-104.98604590000001,1970-01-01 06:29:00,4,tnc_1
681,681,39.75409381,-104.97317749999999,39.75328885,-104.99095020000001,1970-01-01 06:30:00,1,tnc_1
682,682,39.74088234,-104.97462970000001,39.75310474,-104.9786451,1970-01-01 06:30:00,4,tnc_2
683,683,39.749077299999996,-104.98658970000001,39.74933949,-104.99352720000002,1970-01-01 06:30:00,2,tnc_2
684,684,39.74702872,-104.98359950000001,39.74991586,-104.97899550000001,1970-01-01 06:30:00,3,tnc_2
685,685,39.75489041,-104.9746976,39.75302339,-104.99044350000001,1970-01-01 06:31:00,2,tnc_2
686,686,39.75226301,-104.9926705,39.76278266,-104.9824049,1970-01-01 06:31:00,4,tnc_1
687,687,39.760544200000005,-104.97997120000001,39.7619862,-104.9808846,1970-01-01 06:32:00,3,tnc_1
688,688,39.74608381,-104.9735222,39.74721227,-104.99590400000001,1970-01-01 06:32:00,1,tnc_1
689,689,39.74972582,-104.97955220000001,39.76570824,-104.97511609999998,1970-01-01 06:32:00,4,tnc_1
690,690,39.75017851,-104.98593290000001,39.76472173,-104.97415259999998,1970-01-01 06:32:00,4,tnc_1
691,691,39.76031506,-104.9832119,39.75252847,-104.9931773,1970-01-01 06:32:00,3,tnc_2
692,692,39.74952599,-104.9994013,39.75142723,-104.993834,1970-01-01 06:34:00,1,tnc_1
693,693,39.75268555,-104.98244229999999,39.75093568,-104.9901368,1970-01-01 06:35:00,4,tnc_2
694,694,39.74243361,-104.98678329999998,39.76373276,-104.97962079999999,1970-01-01 06:35:00,4,tnc_1
695,695,39.75241371,-104.9947975,39.74991301,-104.9854262,1970-01-01 06:36:00,4,tnc_1
696,696,39.74357099,-104.98987340000002,39.76016415,-104.9810848,1970-01-01 06:36:00,1,tnc_2
697,697,39.75613685,-104.9890299,39.74782807,-104.97868899999999,1970-01-01 06:36:00,4,tnc_1
698,698,39.74585479,-104.97676240000001,39.76570824,-104.97511609999998,1970-01-01 06:36:00,3,tnc_1
699,699,39.76210075,-104.9792642,39.74721227,-104.99590400000001,1970-01-01 06:37:00,2,tnc_1
700,700,39.75233836,-104.993734,39.75037142,-104.97894540000001,1970-01-01 06:38:00,3,tnc_1
701,701,39.74558347,-104.98911670000001,39.7477916,-104.974942,1970-01-01 06:38:00,2,tnc_1
702,702,39.74425599,-104.9865832,39.75424224,-104.9817354,1970-01-01 06:38:00,2,tnc_2
703,703,39.74315471,-104.98723999999999,39.74880497,-104.99894450000001,1970-01-01 06:39:00,3,tnc_1
704,704,39.74501913,-104.9779259,39.74751718,-104.99372720000001,1970-01-01 06:39:00,4,tnc_2
705,705,39.74630763,-104.9831429,39.74653392,-104.9863331,1970-01-01 06:40:00,3,tnc_1
706,706,39.75560887,-104.98158529999999,39.75200075,-104.9857328,1970-01-01 06:40:00,2,tnc_1
707,707,39.75435935,-104.9736842,39.76137974,-104.9788075,1970-01-01 06:40:00,4,tnc_2
708,708,39.75606145,-104.9879664,39.74209554,-104.978783,1970-01-01 06:42:00,3,tnc_2
709,709,39.76240527,-104.97708700000001,39.75176803,-104.99540420000001,1970-01-01 06:42:00,2,tnc_2
710,710,39.7524955,-104.98299909999999,39.75674628,-104.98467579999999,1970-01-01 06:42:00,3,tnc_2
711,711,39.74315768,-104.98080959999999,39.7537138,-104.974291,1970-01-01 06:42:00,4,tnc_1
712,712,39.75743359,-104.97495390000002,39.74991301,-104.9854262,1970-01-01 06:43:00,4,tnc_2
713,713,39.74406886,-104.9807095,39.75466139,-104.9779381,1970-01-01 06:43:00,1,tnc_1
714,714,39.76244425,-104.97440309999999,39.74755657,-104.9910435,1970-01-01 06:46:00,3,tnc_1
715,715,39.75435393,-104.9865462,39.74990982,-104.99185700000001,1970-01-01 06:46:00,1,tnc_2
716,716,39.76551825,-104.9756729,39.74501913,-104.9779259,1970-01-01 06:46:00,2,tnc_2
717,717,39.74816288,-104.99312040000001,39.74774667,-104.9904868,1970-01-01 06:46:00,4,tnc_1
718,718,39.74813265,-104.97651210000001,39.75014492,-104.9757551,1970-01-01 06:47:00,4,tnc_2
719,719,39.74676012,-104.98952340000001,39.74125689,-104.98637659999999,1970-01-01 06:47:00,1,tnc_1
720,720,39.76555474,-104.9794205,39.75032933,-104.9880598,1970-01-01 06:47:00,3,tnc_2
721,721,39.74255114,-104.97873290000001,39.75378372,-104.98821650000001,1970-01-01 06:47:00,3,tnc_2
722,722,39.74509175,-104.98541979999999,39.74843718,-104.9743352,1970-01-01 06:47:00,1,tnc_1
723,723,39.74236108,-104.9792896,39.76248077,-104.9781506,1970-01-01 06:48:00,4,tnc_2
724,724,39.74630454,-104.98957340000001,39.74759891,-104.9819293,1970-01-01 06:48:00,3,tnc_1
725,725,39.75712638,-104.9835622,39.746724,-104.98577639999999,1970-01-01 06:49:00,2,tnc_1
726,726,39.75337025,-104.9791518,39.74877253,-104.98876659999999,1970-01-01 06:50:00,4,tnc_1
727,727,39.75549123,-104.9896367,39.75389838,-104.98659620000001,1970-01-01 06:51:00,4,tnc_2
728,728,39.76658024,-104.9777,39.76031506,-104.9832119,1970-01-01 06:51:00,2,tnc_1
729,729,39.75489041,-104.9746976,39.74786138,-104.98886670000002,1970-01-01 06:52:00,3,tnc_2
730,730,39.75382297,-104.98553270000001,39.75325276,-104.98720300000001,1970-01-01 06:52:00,1,tnc_2
731,731,39.74729701,-104.97767560000001,39.74994575,-104.99560420000002,1970-01-01 06:55:00,4,tnc_1
732,732,39.76259263,-104.9829617,39.74766786,-104.9958541,1970-01-01 06:55:00,3,tnc_1
733,733,39.74247565,-104.9776696,39.74702561,-104.9900301,1970-01-01 06:56:00,2,tnc_2
734,734,39.75719869,-104.99105700000001,39.75022043,-104.97681850000001,1970-01-01 06:56:00,2,tnc_2
735,735,39.74456073,-104.9844064,39.741978,-104.98683329999999,1970-01-01 06:56:00,3,tnc_1
736,736,39.74034568,-104.9864767,39.75401303,-104.98497590000001,1970-01-01 06:57:00,3,tnc_1
737,737,39.75583207,-104.991207,39.7603567,-104.9740966,1970-01-01 06:57:00,1,tnc_2
738,738,39.75762104,-104.9808283,39.74482624,-104.9849131,1970-01-01 06:58:00,4,tnc_2
739,739,39.74998157,-104.9993513,39.750246999999995,-104.9998581,1970-01-01 06:58:00,1,tnc_2
740,740,39.7495296,-104.99297050000001,39.76100220000001,-104.97348970000002,1970-01-01 06:59:00,3,tnc_2
741,741,39.75116178,-104.99332720000001,39.75712331,-104.98999340000002,1970-01-01 06:59:00,2,tnc_1
742,742,39.74349561,-104.98881000000002,39.75219082,-104.98517609999999,1970-01-01 07:00:00,2,tnc_1
743,743,39.75264637,-104.985126,39.75534595,-104.9746475,1970-01-01 07:02:00,1,tnc_1
744,744,39.74391186,-104.9914435,39.75332817,-104.98826650000001,1970-01-01 07:02:00,3,tnc_2
745,745,39.74835912,-104.9797024,39.76563272,-104.97405249999998,1970-01-01 07:03:00,2,tnc_2
746,746,39.74240015,-104.97660619999999,39.75059782,-104.9821358,1970-01-01 07:04:00,3,tnc_1
747,747,39.75256783,-104.9904935,39.75017528,-104.99236370000001,1970-01-01 07:04:00,3,tnc_1
748,748,39.74866095,-104.9839561,39.75066677,-104.99606090000002,1970-01-01 07:04:00,3,tnc_2
749,749,39.75260713,-104.9878098,39.74866372,-104.97752549999998,1970-01-01 07:05:00,2,tnc_2
750,750,39.75041046,-104.9762618,39.75230545,-104.98355579999999,1970-01-01 07:07:00,2,tnc_2
751,751,39.754544,-104.98598940000001,39.76308973,-104.97379609999999,1970-01-01 07:08:00,2,tnc_1
752,752,39.76111149,-104.9847322,39.76130425,-104.977744,1970-01-01 07:09:00,1,tnc_2
753,753,39.74482624,-104.9849131,39.75332817,-104.98826650000001,1970-01-01 07:09:00,3,tnc_2
754,754,39.74482908,-104.9784827,39.75272467,-104.97975859999998,1970-01-01 07:09:00,4,tnc_1
755,755,39.75705093,-104.9824987,39.74961385,-104.97474170000001,1970-01-01 07:09:00,2,tnc_2
756,756,39.76179618,-104.98144140000001,39.74623486,-104.975649,1970-01-01 07:09:00,1,tnc_1
757,757,39.76574475,-104.9788637,39.75207617,-104.9867963,1970-01-01 07:10:00,3,tnc_2
758,758,39.75287261,-104.98831650000001,39.76122609,-104.9831118,1970-01-01 07:12:00,2,tnc_2
759,759,39.76046872,-104.97890759999999,39.75792282,-104.9850824,1970-01-01 07:12:00,2,tnc_1
760,760,39.75887304,-104.98229850000001,39.74304001,-104.98886,1970-01-01 07:12:00,3,tnc_2
761,761,39.74934831,-104.97423500000001,39.75819112,-104.97915790000002,1970-01-01 07:12:00,4,tnc_1
762,762,39.74478699,-104.9875966,39.76825116,-104.97537240000001,1970-01-01 07:13:00,1,tnc_1
763,763,39.74190259,-104.98576990000001,39.75918015,-104.97369009999998,1970-01-01 07:14:00,3,tnc_2
764,764,39.7421346,-104.9760996,39.76046872,-104.97890759999999,1970-01-01 07:15:00,2,tnc_1
765,765,39.76316271,-104.9812912,39.74448805,-104.97691259999999,1970-01-01 07:15:00,1,tnc_1
766,766,39.75097167,-104.99388400000001,39.7507905,-104.9751483,1970-01-01 07:15:00,2,tnc_2
767,767,39.75963316,-104.9800713,39.75727724,-104.9856892,1970-01-01 07:16:00,1,tnc_1
768,768,39.74448218,-104.98977340000002,39.74160349,-104.97508629999999,1970-01-01 07:16:00,1,tnc_2
769,769,39.75025685,-104.98056559999999,39.7426598,-104.98997340000001,1970-01-01 07:17:00,3,tnc_1
770,770,39.7428499,-104.9894167,39.74877253,-104.98876659999999,1970-01-01 07:17:00,3,tnc_2
771,771,39.74307929,-104.98617659999998,39.74861845,-104.9930705,1970-01-01 07:17:00,2,tnc_2
772,772,39.75029001,-104.99074350000001,39.75423927,-104.9881665,1970-01-01 07:18:00,2,tnc_2
773,773,39.74778264,-104.99423390000001,39.75094152,-104.97727520000001,1970-01-01 07:18:00,3,tnc_2
774,774,39.75086333,-104.98264250000001,39.75439588,-104.9774314,1970-01-01 07:18:00,4,tnc_1
775,775,39.74979836,-104.98704640000001,39.75667355,-104.9771811,1970-01-01 07:19:00,2,tnc_2
776,776,39.74908276,-104.9737284,39.74342321,-104.98131629999999,1970-01-01 07:19:00,1,tnc_1
777,777,39.75462488,-104.9741909,39.74676594,-104.97666229999999,1970-01-01 07:21:00,3,tnc_2
778,778,39.74599971,-104.9917503,39.75352119,-104.9812787,1970-01-01 07:22:00,3,tnc_2
779,779,39.74903801,-104.98927330000001,39.747146,-104.97554879999998,1970-01-01 07:22:00,2,tnc_2
780,780,39.74725793,-104.9803592,39.74812686,-104.98937340000002,1970-01-01 07:23:00,4,tnc_2
781,781,39.75173809,-104.97879520000001,39.74543562,-104.9805594,1970-01-01 07:24:00,3,tnc_1
782,782,39.75709004,-104.9798148,39.74949018,-104.9956541,1970-01-01 07:25:00,1,tnc_1
783,783,39.74592749,-104.98425630000001,39.74251468,-104.97498610000001,1970-01-01 07:25:00,1,tnc_2
784,784,39.74585205,-104.9831929,39.75136054,-104.973478,1970-01-01 07:26:00,3,tnc_2
785,785,39.74687782,-104.9814727,39.74391506,-104.9850131,1970-01-01 07:27:00,4,tnc_2
786,786,39.74338089,-104.9904301,39.74721879,-104.9830428,1970-01-01 07:27:00,1,tnc_1
787,787,39.74828364,-104.97863889999999,39.74881469,-104.9796523,1970-01-01 07:27:00,4,tnc_2
788,788,39.75138779,-104.99651770000001,39.75538245,-104.97839479999999,1970-01-01 07:27:00,3,tnc_1
789,789,39.75242269,-104.9755047,39.7555334,-104.98052179999999,1970-01-01 07:28:00,1,tnc_2
790,790,39.7417909,-104.9809598,39.74623486,-104.975649,1970-01-01 07:29:00,3,tnc_2
791,791,39.74964082,-104.9977811,39.75674315,-104.991107,1970-01-01 07:29:00,3,tnc_1
792,792,39.74687782,-104.9814727,39.75914119,-104.97637390000001,1970-01-01 07:29:00,2,tnc_1
793,793,39.74657314,-104.98364950000001,39.76061967,-104.98103470000001,1970-01-01 07:30:00,1,tnc_1
794,794,39.75446542,-104.99135700000001,39.74687482,-104.9879032,1970-01-01 07:31:00,4,tnc_2
795,795,39.74342586,-104.97488600000001,39.75447137,-104.9784949,1970-01-01 07:31:00,3,tnc_2
796,796,39.75819112,-104.97915790000002,39.75063085,-104.99231370000001,1970-01-01 07:31:00,3,tnc_2
797,797,39.75131246,-104.99545420000001,39.74767436,-104.98299270000001,1970-01-01 07:31:00,3,tnc_2
798,798,39.74410796,-104.9780261,39.74672688,-104.97934579999999,1970-01-01 07:33:00,3,tnc_1
799,799,39.75978409,-104.98219840000002,39.74599971,-104.9917503,1970-01-01 07:34:00,1,tnc_1
800,800,39.74702214,-104.9964608,39.75879466,-104.9876663,1970-01-01 07:34:00,2,tnc_2
801,801,39.75051941,-104.9875031,39.74554412,-104.99180030000001,1970-01-01 07:35:00,1,tnc_2
802,802,39.74266292,-104.98354309999999,39.76354523,-104.97374609999999,1970-01-01 07:37:00,2,tnc_1
803,803,39.74755657,-104.9910435,39.76897213,-104.9758291,1970-01-01 07:38:00,4,tnc_1
804,804,39.7422856,-104.9782263,39.7426598,-104.98997340000001,1970-01-01 07:38:00,4,tnc_2
805,805,39.76779568,-104.97542250000001,39.75727724,-104.9856892,1970-01-01 07:39:00,1,tnc_2
806,806,39.75477324,-104.9827489,39.75644701,-104.9739906,1970-01-01 07:39:00,1,tnc_1
807,807,39.76403728,-104.9774435,39.75914119,-104.97637390000001,1970-01-01 07:39:00,3,tnc_2
808,808,39.76073422,-104.97941440000001,39.7421346,-104.9760996,1970-01-01 07:40:00,3,tnc_2
809,809,39.75508042,-104.9741408,39.74566475,-104.97731920000001,1970-01-01 07:41:00,3,tnc_2
810,810,39.76042964,-104.98159150000001,39.74531798,-104.98861000000001,1970-01-01 07:42:00,3,tnc_2
811,811,39.75541883,-104.98214209999999,39.74987376,-104.98810990000001,1970-01-01 07:43:00,1,tnc_2
812,812,39.74478699,-104.9875966,39.74998518,-104.99292050000001,1970-01-01 07:45:00,2,tnc_2
813,813,39.74372174,-104.9920002,39.74354036,-104.9732659,1970-01-01 07:45:00,3,tnc_1
814,814,39.74998157,-104.9993513,39.74160083,-104.9815165,1970-01-01 07:46:00,1,tnc_2
815,815,39.74843718,-104.9743352,39.7551896,-104.9853826,1970-01-01 07:48:00,1,tnc_1
816,816,39.74699495,-104.973422,39.76665573,-104.9787636,1970-01-01 07:48:00,1,tnc_2
817,817,39.7595186,-104.98169159999999,39.75048596,-104.97732520000001,1970-01-01 07:49:00,1,tnc_1
818,818,39.76403728,-104.9774435,39.75230817,-104.977125,1970-01-01 07:49:00,1,tnc_1
819,819,39.76172072,-104.9803778,39.76122875,-104.9766804,1970-01-01 07:50:00,1,tnc_2
820,820,39.74755657,-104.9910435,39.75040777,-104.9826925,1970-01-01 07:51:00,1,tnc_1
821,821,39.75485142,-104.9773813,39.74695597,-104.97610559999998,1970-01-01 07:51:00,3,tnc_2
822,822,39.74839235,-104.9898801,39.75385911,-104.98928000000001,1970-01-01 07:51:00,2,tnc_2
823,823,39.74278023,-104.97549280000001,39.75587138,-104.9885232,1970-01-01 07:52:00,2,tnc_1
824,824,39.74911928,-104.97747539999999,39.74729423,-104.98410619999999,1970-01-01 07:52:00,4,tnc_1
825,825,39.76825116,-104.97537240000001,39.74342586,-104.97488600000001,1970-01-01 07:54:00,4,tnc_1
826,826,39.74251202,-104.98141640000001,39.74490166,-104.98597649999999,1970-01-01 07:54:00,2,tnc_1
827,827,39.75029001,-104.99074350000001,39.76411277,-104.9785071,1970-01-01 07:54:00,2,tnc_1
828,828,39.75454079,-104.99242050000001,39.74475359,-104.9774193,1970-01-01 07:55:00,3,tnc_1
829,829,39.74736646,-104.9916003,39.74463903,-104.9790394,1970-01-01 07:55:00,3,tnc_2
830,830,39.74160083,-104.9815165,39.74895926,-104.99464070000002,1970-01-01 07:57:00,1,tnc_2
831,831,39.74971971,-104.99241370000001,39.74744508,-104.9862331,1970-01-01 07:58:00,2,tnc_1
832,832,39.76134324,-104.97506000000001,39.74850705,-104.98825990000002,1970-01-01 07:58:00,4,tnc_2
833,833,39.74865435,-104.9968176,39.74657314,-104.98364950000001,1970-01-01 07:58:00,4,tnc_1
834,834,39.76229076,-104.9787074,39.7421681,-104.98627659999998,1970-01-01 07:58:00,2,tnc_2
835,835,39.74835299,-104.9925637,39.76437826,-104.9790139,1970-01-01 08:00:00,3,tnc_1
836,836,39.76377178,-104.9769368,39.75150258,-104.99489750000001,1970-01-01 08:01:00,3,tnc_1
837,837,39.76217623,-104.9803278,39.76130153,-104.9841754,1970-01-01 08:01:00,2,tnc_2
838,838,39.74573423,-104.99124350000001,39.74718245,-104.97929579999999,1970-01-01 08:01:00,1,tnc_2
839,839,39.75060048,-104.975705,39.74759891,-104.9819293,1970-01-01 08:02:00,4,tnc_1
840,840,39.7495296,-104.99297050000001,39.74046321,-104.97842649999998,1970-01-01 08:02:00,1,tnc_1
841,841,39.76342819,-104.981798,39.75823014,-104.97647409999999,1970-01-01 08:03:00,2,tnc_2
842,842,39.74672688,-104.97934579999999,39.74106679999999,-104.98693329999999,1970-01-01 08:04:00,4,tnc_2
843,843,39.74562824,-104.9735723,39.75872212,-104.98017140000002,1970-01-01 08:04:00,3,tnc_2
844,844,39.74961385,-104.97474170000001,39.76490924,-104.9800274,1970-01-01 08:04:00,4,tnc_2
845,845,39.75913853,-104.98280520000002,39.74425892,-104.9801528,1970-01-01 08:06:00,4,tnc_2
846,846,39.74285574,-104.9765561,39.76084874,-104.97779399999999,1970-01-01 08:06:00,3,tnc_2
847,847,39.75173208,-104.991657,39.74311852,-104.98349309999999,1970-01-01 08:07:00,1,tnc_2
848,848,39.75287823,-104.9754547,39.75739186,-104.9840689,1970-01-01 08:07:00,3,tnc_1
849,849,39.74857902,-104.9957541,39.76354523,-104.97374609999999,1970-01-01 08:07:00,2,tnc_1
850,850,39.76601024,-104.9793705,39.74520326,-104.99023009999999,1970-01-01 08:07:00,2,tnc_2
851,851,39.75413036,-104.9769247,39.76498724,-104.97465940000001,1970-01-01 08:08:00,3,tnc_1
852,852,39.75318022,-104.9797085,39.746724,-104.98577639999999,1970-01-01 08:08:00,2,tnc_2
853,853,39.74790355,-104.9797524,39.75143348,-104.98097220000001,1970-01-01 08:09:00,3,tnc_2
854,854,39.75598604,-104.9869029,39.75253718,-104.9738845,1970-01-01 08:11:00,1,tnc_1
855,855,39.7415224,-104.98688329999999,39.7492281,-104.9887166,1970-01-01 08:11:00,2,tnc_1
856,856,39.741718,-104.9734662,39.74979836,-104.98704640000001,1970-01-01 08:12:00,1,tnc_2
857,857,39.76301176,-104.97916409999998,39.75105037,-104.9885166,1970-01-01 08:12:00,3,tnc_1
858,858,39.75678544,-104.9819919,39.74607834,-104.9863831,1970-01-01 08:13:00,2,tnc_1
859,859,39.75352379,-104.97484779999999,39.76787119,-104.9764861,1970-01-01 08:13:00,3,tnc_1
860,860,39.75625701,-104.97454740000002,39.75788911,-104.97490379999999,1970-01-01 08:13:00,2,tnc_1
861,861,39.75576249,-104.9772812,39.75324948,-104.99363400000001,1970-01-01 08:13:00,4,tnc_2
862,862,39.74880856,-104.9925137,39.74175173,-104.9836432,1970-01-01 08:14:00,4,tnc_2
863,863,39.74615672,-104.981016,39.74816615,-104.98668980000001,1970-01-01 08:14:00,4,tnc_2
864,864,39.75530423,-104.9837623,39.74819877,-104.9968676,1970-01-01 08:14:00,3,tnc_2
865,865,39.75526502,-104.9864461,39.74889016,-104.9807158,1970-01-01 08:14:00,1,tnc_1
866,866,39.747749799999994,-104.9840562,39.75556972,-104.98426909999999,1970-01-01 08:15:00,4,tnc_2
867,867,39.76304813,-104.9829116,39.76035417,-104.980528,1970-01-01 08:15:00,1,tnc_1
868,868,39.75963316,-104.9800713,39.76513827,-104.9767866,1970-01-01 08:19:00,1,tnc_2
869,869,39.74718245,-104.97929579999999,39.75439588,-104.9774314,1970-01-01 08:19:00,2,tnc_2
870,870,39.74911652,-104.9839061,39.75655903,-104.9788014,1970-01-01 08:20:00,1,tnc_2
871,871,39.74641589,-104.99438390000002,39.746500399999995,-104.97615559999998,1970-01-01 08:21:00,1,tnc_2
872,872,39.76498724,-104.97465940000001,39.76084874,-104.97779399999999,1970-01-01 08:21:00,2,tnc_1
873,873,39.75443228,-104.98117859999998,39.75735554,-104.9803216,1970-01-01 08:22:00,2,tnc_1
874,874,39.74137156,-104.98475659999998,39.74440985,-104.98227959999998,1970-01-01 08:22:00,4,tnc_1
875,875,39.76475827,-104.97790020000001,39.75819112,-104.97915790000002,1970-01-01 08:24:00,2,tnc_2
876,876,39.74702872,-104.98359950000001,39.754544,-104.98598940000001,1970-01-01 08:24:00,2,tnc_1
877,877,39.74312129,-104.9770628,39.74016118,-104.97417309999999,1970-01-01 08:26:00,1,tnc_1
878,878,39.75704793,-104.98892990000002,39.75492412,-104.9848759,1970-01-01 08:26:00,1,tnc_2
879,879,39.76646573,-104.97932040000002,39.75040132,-104.99555420000002,1970-01-01 08:28:00,1,tnc_2
880,880,39.75075149,-104.97783190000001,39.74456073,-104.9844064,1970-01-01 08:28:00,1,tnc_1
881,881,39.76635371,-104.9745091,39.76031506,-104.9832119,1970-01-01 08:29:00,3,tnc_2
882,882,39.75086333,-104.98264250000001,39.754544,-104.98598940000001,1970-01-01 08:29:00,1,tnc_1
883,883,39.76464620000001,-104.97308909999998,39.76407626,-104.97475959999998,1970-01-01 08:30:00,2,tnc_1
884,884,39.75093568,-104.9901368,39.76305078,-104.9764801,1970-01-01 08:32:00,3,tnc_1
885,885,39.752006099999996,-104.97287109999999,39.74342321,-104.98131629999999,1970-01-01 08:32:00,4,tnc_2
886,886,39.75230817,-104.977125,39.74622576,-104.99494059999999,1970-01-01 08:33:00,3,tnc_2
887,887,39.74053869,-104.97948980000001,39.74505248,-104.9881033,1970-01-01 08:33:00,3,tnc_2
888,888,39.74573741,-104.98481299999999,39.74508853,-104.9918503,1970-01-01 08:33:00,2,tnc_2
889,889,39.75925311,-104.98118490000002,39.7458912,-104.9805093,1970-01-01 08:34:00,4,tnc_1
890,890,39.76832667,-104.9764361,39.74615042,-104.99387709999999,1970-01-01 08:34:00,1,tnc_2
891,891,39.75944025,-104.9870594,39.75982318,-104.97951450000001,1970-01-01 08:34:00,1,tnc_1
892,892,39.74493778,-104.98972340000002,39.74869713,-104.98770320000001,1970-01-01 08:34:00,3,tnc_2
893,893,39.74960496,-104.99403390000002,39.7505161,-104.99393400000001,1970-01-01 08:34:00,4,tnc_1
894,894,39.75313809,-104.98882320000001,39.75181609,-104.9734279,1970-01-01 08:35:00,2,tnc_1
895,895,39.75754557,-104.9797648,39.74923113,-104.98228590000002,1970-01-01 08:36:00,2,tnc_2
896,896,39.76380823,-104.9806844,39.75674315,-104.991107,1970-01-01 08:37:00,2,tnc_1
897,897,39.74752049,-104.98729650000001,39.75511106,-104.99075020000001,1970-01-01 08:37:00,2,tnc_1
898,898,39.75112883,-104.98314920000001,39.76460727,-104.9757731,1970-01-01 08:38:00,1,tnc_1
899,899,39.74691693,-104.97878909999999,39.75594981,-104.9831555,1970-01-01 08:38:00,4,tnc_1
900,900,39.7612652,-104.98042790000001,39.74122341,-104.9761997,1970-01-01 08:38:00,1,tnc_1
901,901,39.74930931,-104.9769187,39.74345947,-104.9850632,1970-01-01 08:38:00,2,tnc_1
902,902,39.74497377,-104.99347040000002,39.76251977,-104.97546659999999,1970-01-01 08:38:00,2,tnc_1
903,903,39.74091881,-104.9783764,39.76099971,-104.97992109999998,1970-01-01 08:40:00,3,tnc_1
904,904,39.74607507,-104.99281370000001,39.74828081,-104.9850696,1970-01-01 08:40:00,4,tnc_1
905,905,39.74604482,-104.97620570000001,39.76388627,-104.97531640000001,1970-01-01 08:42:00,4,tnc_1
906,906,39.74847088,-104.9845128,39.74778897,-104.9813726,1970-01-01 08:42:00,1,tnc_1
907,907,39.74490456,-104.979546,39.74312129,-104.9770628,1970-01-01 08:42:00,4,tnc_2
908,908,39.75822748,-104.98290530000001,39.74702214,-104.9964608,1970-01-01 08:44:00,3,tnc_1
909,909,39.74888392,-104.9935772,39.74539337,-104.98967340000002,1970-01-01 08:45:00,3,tnc_1
