request_id,o_lat,o_lon,d_lat,d_lon,departure_time,passengers
632,39.75112577,-104.98958,39.75890931,-104.9860459,1970-01-01T06:04:00,2
633,39.76221527,-104.9776438,39.74489841,-104.992407,1970-01-01T06:04:00,2
634,39.7524955,-104.9829991,39.76597374,-104.9756228,1970-01-01T06:04:00,2
635,39.74361589,-104.9743293,39.7545859,-104.9768746,1970-01-01T06:05:00,4
636,39.75287261,-104.9883165,39.76145522,-104.9798711,1970-01-01T06:05:00,1
637,39.74608381,-104.9735222,39.75484868,-104.9838124,1970-01-01T06:05:00,4
638,39.75199755,-104.9921637,39.74930349,-104.9897801,1970-01-01T06:05:00,3
639,39.74118147,-104.9853133,39.75093877,-104.9837059,1970-01-01T06:06:00,4
640,39.74904378,-104.976412,39.74391506,-104.9850131,1970-01-01T06:06:00,1
641,39.75454079,-104.9924205,39.76023961,-104.9821483,1970-01-01T06:06:00,4
642,39.75002108,-104.9966676,39.74455756,-104.9908368,1970-01-01T06:07:00,1
643,39.76153324,-104.9745032,39.74804811,-104.9947406,1970-01-01T06:07:00,2
644,39.75139124,-104.9900868,39.74694681,-104.9953973,1970-01-01T06:07:00,1
645,39.75598604,-104.9869029,39.75534337,-104.9810786,1970-01-01T06:08:00,3
646,39.7595186,-104.9816916,39.74581284,-104.9858764,1970-01-01T06:08:00,4
647,39.75397379,-104.9876597,39.75545793,-104.9794583,1970-01-01T06:08:00,4
648,39.74440985,-104.9822796,39.75860755,-104.9817917,1970-01-01T06:10:00,3
649,39.7414831,-104.9895668,39.74957484,-104.9774253,1970-01-01T06:11:00,2
650,39.74569816,-104.9874966,39.75056145,-104.9783887,1970-01-01T06:11:00,3
651,39.7415224,-104.9868833,39.76426624,-104.9742027,1970-01-01T06:11:00,1
652,39.74827762,-104.9915003,39.74342021,-104.9877466,1970-01-01T06:12:00,4
653,39.75234717,-104.9744413,39.75112234,-104.996011,1970-01-01T06:12:00,4
654,39.76046872,-104.9789076,39.74467536,-104.9827863,1970-01-01T06:13:00,3
655,39.76426624,-104.9742027,39.74949664,-104.9827926,1970-01-01T06:13:00,2
656,39.74866372,-104.9775255,39.741718,-104.9734662,1970-01-01T06:13:00,4
657,39.7518468,-104.9900368,39.76479726,-104.9752162,1970-01-01T06:14:00,1
658,39.74634384,-104.9868898,39.75534043,-104.9875097,1970-01-01T06:14:00,2
659,39.74334774,-104.9802529,39.75214825,-104.9942907,1970-01-01T06:18:00,1
660,39.74637992,-104.9906368,39.74095786,-104.975693,1970-01-01T06:18:00,3
661,39.74543562,-104.9805594,39.76270976,-104.9749098,1970-01-01T06:20:00,1
662,39.75978671,-104.9757671,39.75640804,-104.9766744,1970-01-01T06:20:00,2
663,39.76248077,-104.9781506,39.76236624,-104.979771,1970-01-01T06:21:00,3
664,39.7467294,-104.9729154,39.75136054,-104.973478,1970-01-01T06:21:00,4
665,39.75040132,-104.9955542,39.74015558,-104.9870334,1970-01-01T06:21:00,4
666,39.74319396,-104.9845565,39.76187164,-104.982505,1970-01-01T06:22:00,3
667,39.74498003,-104.9806094,39.74566475,-104.9773192,1970-01-01T06:22:00,2
668,39.74270209,-104.9808597,39.75086601,-104.9762117,1970-01-01T06:24:00,2
669,39.75841752,-104.9823485,39.75299272,-104.9738344,1970-01-01T06:25:00,4
670,39.75052496,-104.9746416,39.75644701,-104.9739906,1970-01-01T06:25:00,3
671,39.74850369,-104.9946906,39.75651994,-104.9814852,1970-01-01T06:26:00,2
672,39.7536329,-104.9860895,39.76612475,-104.97775,1970-01-01T06:26:00,3
673,39.74729701,-104.9776756,39.75416678,-104.9806719,1970-01-01T06:26:00,3
674,39.75173208,-104.991657,39.76122875,-104.9766804,1970-01-01T06:27:00,1
675,39.76343077,-104.9753665,39.75716259,-104.9873096,1970-01-01T06:27:00,4
676,39.74163995,-104.978833,39.74596666,-104.9815728,1970-01-01T06:27:00,4
677,39.75875845,-104.9839188,39.74812686,-104.9893734,1970-01-01T06:29:00,2
678,39.75663164,-104.9862961,39.76236624,-104.979771,1970-01-01T06:29:00,1
679,39.76191073,-104.979821,39.75238088,-104.9846193,1970-01-01T06:29:00,1
680,39.75617611,-104.9863461,39.75890931,-104.9860459,1970-01-01T06:29:00,4
681,39.75409381,-104.9731775,39.75328885,-104.9909502,1970-01-01T06:30:00,1
682,39.74088234,-104.9746297,39.75310474,-104.9786451,1970-01-01T06:30:00,4
683,39.7490773,-104.9865897,39.74933949,-104.9935272,1970-01-01T06:30:00,2
684,39.74702872,-104.9835995,39.74991586,-104.9789955,1970-01-01T06:30:00,3
685,39.75489041,-104.9746976,39.75302339,-104.9904435,1970-01-01T06:31:00,2
686,39.75226301,-104.9926705,39.76278266,-104.9824049,1970-01-01T06:31:00,4
687,39.7605442,-104.9799712,39.7619862,-104.9808846,1970-01-01T06:32:00,3
688,39.74608381,-104.9735222,39.74721227,-104.995904,1970-01-01T06:32:00,1
689,39.74972582,-104.9795522,39.76570824,-104.9751161,1970-01-01T06:32:00,4
690,39.75017851,-104.9859329,39.76472173,-104.9741526,1970-01-01T06:32:00,4
691,39.76031506,-104.9832119,39.75252847,-104.9931773,1970-01-01T06:32:00,3
692,39.74952599,-104.9994013,39.75142723,-104.993834,1970-01-01T06:34:00,1
693,39.75268555,-104.9824423,39.75093568,-104.9901368,1970-01-01T06:35:00,4
694,39.74243361,-104.9867833,39.76373276,-104.9796208,1970-01-01T06:35:00,4
695,39.75241371,-104.9947975,39.74991301,-104.9854262,1970-01-01T06:36:00,4
696,39.74357099,-104.9898734,39.76016415,-104.9810848,1970-01-01T06:36:00,1
697,39.75613685,-104.9890299,39.74782807,-104.978689,1970-01-01T06:36:00,4
698,39.74585479,-104.9767624,39.76570824,-104.9751161,1970-01-01T06:36:00,3
699,39.76210075,-104.9792642,39.74721227,-104.995904,1970-01-01T06:37:00,2
700,39.75233836,-104.993734,39.75037142,-104.9789454,1970-01-01T06:38:00,3
701,39.74558347,-104.9891167,39.7477916,-104.974942,1970-01-01T06:38:00,2
702,39.74425599,-104.9865832,39.75424224,-104.9817354,1970-01-01T06:38:00,2
703,39.74315471,-104.98724,39.74880497,-104.9989445,1970-01-01T06:39:00,3
704,39.74501913,-104.9779259,39.74751718,-104.9937272,1970-01-01T06:39:00,4
705,39.74630763,-104.9831429,39.74653392,-104.9863331,1970-01-01T06:40:00,3
706,39.75560887,-104.9815853,39.75200075,-104.9857328,1970-01-01T06:40:00,2
707,39.75435935,-104.9736842,39.76137974,-104.9788075,1970-01-01T06:40:00,4
708,39.75606145,-104.9879664,39.74209554,-104.978783,1970-01-01T06:42:00,3
709,39.76240527,-104.977087,39.75176803,-104.9954042,1970-01-01T06:42:00,2
710,39.7524955,-104.9829991,39.75674628,-104.9846758,1970-01-01T06:42:00,3
711,39.74315768,-104.9808096,39.7537138,-104.974291,1970-01-01T06:42:00,4
712,39.75743359,-104.9749539,39.74991301,-104.9854262,1970-01-01T06:43:00,4
713,39.74406886,-104.9807095,39.75466139,-104.9779381,1970-01-01T06:43:00,1
714,39.76244425,-104.9744031,39.74755657,-104.9910435,1970-01-01T06:46:00,3
715,39.75435393,-104.9865462,39.74990982,-104.991857,1970-01-01T06:46:00,1
716,39.76551825,-104.9756729,39.74501913,-104.9779259,1970-01-01T06:46:00,2
717,39.74816288,-104.9931204,39.74774667,-104.9904868,1970-01-01T06:46:00,4
718,39.74813265,-104.9765121,39.75014492,-104.9757551,1970-01-01T06:47:00,4
719,39.74676012,-104.9895234,39.74125689,-104.9863766,1970-01-01T06:47:00,1
720,39.76555474,-104.9794205,39.75032933,-104.9880598,1970-01-01T06:47:00,3
721,39.74255114,-104.9787329,39.75378372,-104.9882165,1970-01-01T06:47:00,3
722,39.74509175,-104.9854198,39.74843718,-104.9743352,1970-01-01T06:47:00,1
723,39.74236108,-104.9792896,39.76248077,-104.9781506,1970-01-01T06:48:00,4
724,39.74630454,-104.9895734,39.74759891,-104.9819293,1970-01-01T06:48:00,3
725,39.75712638,-104.9835622,39.746724,-104.9857764,1970-01-01T06:49:00,2
726,39.75337025,-104.9791518,39.74877253,-104.9887666,1970-01-01T06:50:00,4
727,39.75549123,-104.9896367,39.75389838,-104.9865962,1970-01-01T06:51:00,4
728,39.76658024,-104.9777,39.76031506,-104.9832119,1970-01-01T06:51:00,2
729,39.75489041,-104.9746976,39.74786138,-104.9888667,1970-01-01T06:52:00,3
730,39.75382297,-104.9855327,39.75325276,-104.987203,1970-01-01T06:52:00,1
731,39.74729701,-104.9776756,39.74994575,-104.9956042,1970-01-01T06:55:00,4
732,39.76259263,-104.9829617,39.74766786,-104.9958541,1970-01-01T06:55:00,3
733,39.74247565,-104.9776696,39.74702561,-104.9900301,1970-01-01T06:56:00,2
734,39.75719869,-104.991057,39.75022043,-104.9768185,1970-01-01T06:56:00,2
735,39.74456073,-104.9844064,39.741978,-104.9868333,1970-01-01T06:56:00,3
736,39.74034568,-104.9864767,39.75401303,-104.9849759,1970-01-01T06:57:00,3
737,39.75583207,-104.991207,39.7603567,-104.9740966,1970-01-01T06:57:00,1
738,39.75762104,-104.9808283,39.74482624,-104.9849131,1970-01-01T06:58:00,4
739,39.74998157,-104.9993513,39.750247,-104.9998581,1970-01-01T06:58:00,1
740,39.7495296,-104.9929705,39.7610022,-104.9734897,1970-01-01T06:59:00,3
741,39.75116178,-104.9933272,39.75712331,-104.9899934,1970-01-01T06:59:00,2
742,39.74349561,-104.98881,39.75219082,-104.9851761,1970-01-01T07:00:00,2
743,39.75264637,-104.985126,39.75534595,-104.9746475,1970-01-01T07:02:00,1
744,39.74391186,-104.9914435,39.75332817,-104.9882665,1970-01-01T07:02:00,3
745,39.74835912,-104.9797024,39.76563272,-104.9740525,1970-01-01T07:03:00,2
746,39.74240015,-104.9766062,39.75059782,-104.9821358,1970-01-01T07:04:00,3
747,39.75256783,-104.9904935,39.75017528,-104.9923637,1970-01-01T07:04:00,3
748,39.74866095,-104.9839561,39.75066677,-104.9960609,1970-01-01T07:04:00,3
749,39.75260713,-104.9878098,39.74866372,-104.9775255,1970-01-01T07:05:00,2
750,39.75041046,-104.9762618,39.75230545,-104.9835558,1970-01-01T07:07:00,2
751,39.754544,-104.9859894,39.76308973,-104.9737961,1970-01-01T07:08:00,2
752,39.76111149,-104.9847322,39.76130425,-104.977744,1970-01-01T07:09:00,1
753,39.74482624,-104.9849131,39.75332817,-104.9882665,1970-01-01T07:09:00,3
754,39.74482908,-104.9784827,39.75272467,-104.9797586,1970-01-01T07:09:00,4
755,39.75705093,-104.9824987,39.74961385,-104.9747417,1970-01-01T07:09:00,2
756,39.76179618,-104.9814414,39.74623486,-104.975649,1970-01-01T07:09:00,1
757,39.76574475,-104.9788637,39.75207617,-104.9867963,1970-01-01T07:10:00,3
758,39.75287261,-104.9883165,39.76122609,-104.9831118,1970-01-01T07:12:00,2
759,39.76046872,-104.9789076,39.75792282,-104.9850824,1970-01-01T07:12:00,2
760,39.75887304,-104.9822985,39.74304001,-104.98886,1970-01-01T07:12:00,3
761,39.74934831,-104.974235,39.75819112,-104.9791579,1970-01-01T07:12:00,4
762,39.74478699,-104.9875966,39.76825116,-104.9753724,1970-01-01T07:13:00,1
763,39.74190259,-104.9857699,39.75918015,-104.9736901,1970-01-01T07:14:00,3
764,39.7421346,-104.9760996,39.76046872,-104.9789076,1970-01-01T07:15:00,2
765,39.76316271,-104.9812912,39.74448805,-104.9769126,1970-01-01T07:15:00,1
766,39.75097167,-104.993884,39.7507905,-104.9751483,1970-01-01T07:15:00,2
767,39.75963316,-104.9800713,39.75727724,-104.9856892,1970-01-01T07:16:00,1
768,39.74448218,-104.9897734,39.74160349,-104.9750863,1970-01-01T07:16:00,1
769,39.75025685,-104.9805656,39.7426598,-104.9899734,1970-01-01T07:17:00,3
770,39.7428499,-104.9894167,39.74877253,-104.9887666,1970-01-01T07:17:00,3
771,39.74307929,-104.9861766,39.74861845,-104.9930705,1970-01-01T07:17:00,2
772,39.75029001,-104.9907435,39.75423927,-104.9881665,1970-01-01T07:18:00,2
773,39.74778264,-104.9942339,39.75094152,-104.9772752,1970-01-01T07:18:00,3
774,39.75086333,-104.9826425,39.75439588,-104.9774314,1970-01-01T07:18:00,4
775,39.74979836,-104.9870464,39.75667355,-104.9771811,1970-01-01T07:19:00,2
776,39.74908276,-104.9737284,39.74342321,-104.9813163,1970-01-01T07:19:00,1
777,39.75462488,-104.9741909,39.74676594,-104.9766623,1970-01-01T07:21:00,3
778,39.74599971,-104.9917503,39.75352119,-104.9812787,1970-01-01T07:22:00,3
779,39.74903801,-104.9892733,39.747146,-104.9755488,1970-01-01T07:22:00,2
780,39.74725793,-104.9803592,39.74812686,-104.9893734,1970-01-01T07:23:00,4
781,39.75173809,-104.9787952,39.74543562,-104.9805594,1970-01-01T07:24:00,3
782,39.75709004,-104.9798148,39.74949018,-104.9956541,1970-01-01T07:25:00,1
783,39.74592749,-104.9842563,39.74251468,-104.9749861,1970-01-01T07:25:00,1
784,39.74585205,-104.9831929,39.75136054,-104.973478,1970-01-01T07:26:00,3
785,39.74687782,-104.9814727,39.74391506,-104.9850131,1970-01-01T07:27:00,4
786,39.74338089,-104.9904301,39.74721879,-104.9830428,1970-01-01T07:27:00,1
787,39.74828364,-104.9786389,39.74881469,-104.9796523,1970-01-01T07:27:00,4
788,39.75138779,-104.9965177,39.75538245,-104.9783948,1970-01-01T07:27:00,3
789,39.75242269,-104.9755047,39.7555334,-104.9805218,1970-01-01T07:28:00,1
790,39.7417909,-104.9809598,39.74623486,-104.975649,1970-01-01T07:29:00,3
791,39.74964082,-104.9977811,39.75674315,-104.991107,1970-01-01T07:29:00,3
792,39.74687782,-104.9814727,39.75914119,-104.9763739,1970-01-01T07:29:00,2
793,39.74657314,-104.9836495,39.76061967,-104.9810347,1970-01-01T07:30:00,1
794,39.75446542,-104.991357,39.74687482,-104.9879032,1970-01-01T07:31:00,4
795,39.74342586,-104.974886,39.75447137,-104.9784949,1970-01-01T07:31:00,3
796,39.75819112,-104.9791579,39.75063085,-104.9923137,1970-01-01T07:31:00,3
797,39.75131246,-104.9954542,39.74767436,-104.9829927,1970-01-01T07:31:00,3
798,39.74410796,-104.9780261,39.74672688,-104.9793458,1970-01-01T07:33:00,3
799,39.75978409,-104.9821984,39.74599971,-104.9917503,1970-01-01T07:34:00,1
800,39.74702214,-104.9964608,39.75879466,-104.9876663,1970-01-01T07:34:00,2
801,39.75051941,-104.9875031,39.74554412,-104.9918003,1970-01-01T07:35:00,1
802,39.74266292,-104.9835431,39.76354523,-104.9737461,1970-01-01T07:37:00,2
803,39.74755657,-104.9910435,39.76897213,-104.9758291,1970-01-01T07:38:00,4
804,39.7422856,-104.9782263,39.7426598,-104.9899734,1970-01-01T07:38:00,4
805,39.76779568,-104.9754225,39.75727724,-104.9856892,1970-01-01T07:39:00,1
806,39.75477324,-104.9827489,39.75644701,-104.9739906,1970-01-01T07:39:00,1
807,39.76403728,-104.9774435,39.75914119,-104.9763739,1970-01-01T07:39:00,3
808,39.76073422,-104.9794144,39.7421346,-104.9760996,1970-01-01T07:40:00,3
809,39.75508042,-104.9741408,39.74566475,-104.9773192,1970-01-01T07:41:00,3
810,39.76042964,-104.9815915,39.74531798,-104.98861,1970-01-01T07:42:00,3
811,39.75541883,-104.9821421,39.74987376,-104.9881099,1970-01-01T07:43:00,1
812,39.74478699,-104.9875966,39.74998518,-104.9929205,1970-01-01T07:45:00,2
813,39.74372174,-104.9920002,39.74354036,-104.9732659,1970-01-01T07:45:00,3
814,39.74998157,-104.9993513,39.74160083,-104.9815165,1970-01-01T07:46:00,1
815,39.74843718,-104.9743352,39.7551896,-104.9853826,1970-01-01T07:48:00,1
816,39.74699495,-104.973422,39.76665573,-104.9787636,1970-01-01T07:48:00,1
817,39.7595186,-104.9816916,39.75048596,-104.9773252,1970-01-01T07:49:00,1
818,39.76403728,-104.9774435,39.75230817,-104.977125,1970-01-01T07:49:00,1
819,39.76172072,-104.9803778,39.76122875,-104.9766804,1970-01-01T07:50:00,1
820,39.74755657,-104.9910435,39.75040777,-104.9826925,1970-01-01T07:51:00,1
821,39.75485142,-104.9773813,39.74695597,-104.9761056,1970-01-01T07:51:00,3
822,39.74839235,-104.9898801,39.75385911,-104.98928,1970-01-01T07:51:00,2
823,39.74278023,-104.9754928,39.75587138,-104.9885232,1970-01-01T07:52:00,2
824,39.74911928,-104.9774754,39.74729423,-104.9841062,1970-01-01T07:52:00,4
825,39.76825116,-104.9753724,39.74342586,-104.974886,1970-01-01T07:54:00,4
826,39.74251202,-104.9814164,39.74490166,-104.9859765,1970-01-01T07:54:00,2
827,39.75029001,-104.9907435,39.76411277,-104.9785071,1970-01-01T07:54:00,2
828,39.75454079,-104.9924205,39.74475359,-104.9774193,1970-01-01T07:55:00,3
829,39.74736646,-104.9916003,39.74463903,-104.9790394,1970-01-01T07:55:00,3
830,39.74160083,-104.9815165,39.74895926,-104.9946407,1970-01-01T07:57:00,1
831,39.74971971,-104.9924137,39.74744508,-104.9862331,1970-01-01T07:58:00,2
832,39.76134324,-104.97506,39.74850705,-104.9882599,1970-01-01T07:58:00,4
833,39.74865435,-104.9968176,39.74657314,-104.9836495,1970-01-01T07:58:00,4
834,39.76229076,-104.9787074,39.7421681,-104.9862766,1970-01-01T07:58:00,2
835,39.74835299,-104.9925637,39.76437826,-104.9790139,1970-01-01T08:00:00,3
836,39.76377178,-104.9769368,39.75150258,-104.9948975,1970-01-01T08:01:00,3
837,39.76217623,-104.9803278,39.76130153,-104.9841754,1970-01-01T08:01:00,2
838,39.74573423,-104.9912435,39.74718245,-104.9792958,1970-01-01T08:01:00,1
839,39.75060048,-104.975705,39.74759891,-104.9819293,1970-01-01T08:02:00,4
840,39.7495296,-104.9929705,39.74046321,-104.9784265,1970-01-01T08:02:00,1
841,39.76342819,-104.981798,39.75823014,-104.9764741,1970-01-01T08:03:00,2
842,39.74672688,-104.9793458,39.7410668,-104.9869333,1970-01-01T08:04:00,4
843,39.74562824,-104.9735723,39.75872212,-104.9801714,1970-01-01T08:04:00,3
844,39.74961385,-104.9747417,39.76490924,-104.9800274,1970-01-01T08:04:00,4
845,39.75913853,-104.9828052,39.74425892,-104.9801528,1970-01-01T08:06:00,4
846,39.74285574,-104.9765561,39.76084874,-104.977794,1970-01-01T08:06:00,3
847,39.75173208,-104.991657,39.74311852,-104.9834931,1970-01-01T08:07:00,1
848,39.75287823,-104.9754547,39.75739186,-104.9840689,1970-01-01T08:07:00,3
849,39.74857902,-104.9957541,39.76354523,-104.9737461,1970-01-01T08:07:00,2
850,39.76601024,-104.9793705,39.74520326,-104.9902301,1970-01-01T08:07:00,2
851,39.75413036,-104.9769247,39.76498724,-104.9746594,1970-01-01T08:08:00,3
852,39.75318022,-104.9797085,39.746724,-104.9857764,1970-01-01T08:08:00,2
853,39.74790355,-104.9797524,39.75143348,-104.9809722,1970-01-01T08:09:00,3
854,39.75598604,-104.9869029,39.75253718,-104.9738845,1970-01-01T08:11:00,1
855,39.7415224,-104.9868833,39.7492281,-104.9887166,1970-01-01T08:11:00,2
856,39.741718,-104.9734662,39.74979836,-104.9870464,1970-01-01T08:12:00,1
857,39.76301176,-104.9791641,39.75105037,-104.9885166,1970-01-01T08:12:00,3
858,39.75678544,-104.9819919,39.74607834,-104.9863831,1970-01-01T08:13:00,2
859,39.75352379,-104.9748478,39.76787119,-104.9764861,1970-01-01T08:13:00,3
860,39.75625701,-104.9745474,39.75788911,-104.9749038,1970-01-01T08:13:00,2
861,39.75576249,-104.9772812,39.75324948,-104.993634,1970-01-01T08:13:00,4
862,39.74880856,-104.9925137,39.74175173,-104.9836432,1970-01-01T08:14:00,4
863,39.74615672,-104.981016,39.74816615,-104.9866898,1970-01-01T08:14:00,4
864,39.75530423,-104.9837623,39.74819877,-104.9968676,1970-01-01T08:14:00,3
865,39.75526502,-104.9864461,39.74889016,-104.9807158,1970-01-01T08:14:00,1
866,39.7477498,-104.9840562,39.75556972,-104.9842691,1970-01-01T08:15:00,4
867,39.76304813,-104.9829116,39.76035417,-104.980528,1970-01-01T08:15:00,1
868,39.75963316,-104.9800713,39.76513827,-104.9767866,1970-01-01T08:19:00,1
869,39.74718245,-104.9792958,39.75439588,-104.9774314,1970-01-01T08:19:00,2
870,39.74911652,-104.9839061,39.75655903,-104.9788014,1970-01-01T08:20:00,1
871,39.74641589,-104.9943839,39.7465004,-104.9761556,1970-01-01T08:21:00,1
872,39.76498724,-104.9746594,39.76084874,-104.977794,1970-01-01T08:21:00,2
873,39.75443228,-104.9811786,39.75735554,-104.9803216,1970-01-01T08:22:00,2
874,39.74137156,-104.9847566,39.74440985,-104.9822796,1970-01-01T08:22:00,4
875,39.76475827,-104.9779002,39.75819112,-104.9791579,1970-01-01T08:24:00,2
876,39.74702872,-104.9835995,39.754544,-104.9859894,1970-01-01T08:24:00,2
877,39.74312129,-104.9770628,39.74016118,-104.9741731,1970-01-01T08:26:00,1
878,39.75704793,-104.9889299,39.75492412,-104.9848759,1970-01-01T08:26:00,1
879,39.76646573,-104.9793204,39.75040132,-104.9955542,1970-01-01T08:28:00,1
880,39.75075149,-104.9778319,39.74456073,-104.9844064,1970-01-01T08:28:00,1
881,39.76635371,-104.9745091,39.76031506,-104.9832119,1970-01-01T08:29:00,3
882,39.75086333,-104.9826425,39.754544,-104.9859894,1970-01-01T08:29:00,1
883,39.7646462,-104.9730891,39.76407626,-104.9747596,1970-01-01T08:30:00,2
884,39.75093568,-104.9901368,39.76305078,-104.9764801,1970-01-01T08:32:00,3
885,39.7520061,-104.9728711,39.74342321,-104.9813163,1970-01-01T08:32:00,4
886,39.75230817,-104.977125,39.74622576,-104.9949406,1970-01-01T08:33:00,3
887,39.74053869,-104.9794898,39.74505248,-104.9881033,1970-01-01T08:33:00,3
888,39.74573741,-104.984813,39.74508853,-104.9918503,1970-01-01T08:33:00,2
889,39.75925311,-104.9811849,39.7458912,-104.9805093,1970-01-01T08:34:00,4
890,39.76832667,-104.9764361,39.74615042,-104.9938771,1970-01-01T08:34:00,1
891,39.75944025,-104.9870594,39.75982318,-104.9795145,1970-01-01T08:34:00,1
892,39.74493778,-104.9897234,39.74869713,-104.9877032,1970-01-01T08:34:00,3
893,39.74960496,-104.9940339,39.7505161,-104.993934,1970-01-01T08:34:00,4
894,39.75313809,-104.9888232,39.75181609,-104.9734279,1970-01-01T08:35:00,2
895,39.75754557,-104.9797648,39.74923113,-104.9822859,1970-01-01T08:36:00,2
896,39.76380823,-104.9806844,39.75674315,-104.991107,1970-01-01T08:37:00,2
897,39.74752049,-104.9872965,39.75511106,-104.9907502,1970-01-01T08:37:00,2
898,39.75112883,-104.9831492,39.76460727,-104.9757731,1970-01-01T08:38:00,1
899,39.74691693,-104.9787891,39.75594981,-104.9831555,1970-01-01T08:38:00,4
900,39.7612652,-104.9804279,39.74122341,-104.9761997,1970-01-01T08:38:00,1
901,39.74930931,-104.9769187,39.74345947,-104.9850632,1970-01-01T08:38:00,2
902,39.74497377,-104.9934704,39.76251977,-104.9754666,1970-01-01T08:38:00,2
903,39.74091881,-104.9783764,39.76099971,-104.9799211,1970-01-01T08:40:00,3
904,39.74607507,-104.9928137,39.74828081,-104.9850696,1970-01-01T08:40:00,4
905,39.74604482,-104.9762057,39.76388627,-104.9753164,1970-01-01T08:42:00,4
906,39.74847088,-104.9845128,39.74778897,-104.9813726,1970-01-01T08:42:00,1
907,39.74490456,-104.979546,39.74312129,-104.9770628,1970-01-01T08:42:00,4
908,39.75822748,-104.9829053,39.74702214,-104.9964608,1970-01-01T08:44:00,3
909,39.74888392,-104.9935772,39.74539337,-104.9896734,1970-01-01T08:45:00,3
910,39.75211815,-104.9776817,39.74418057,-104.9855198,1970-01-01T08:45:00,4
911,39.76787119,-104.9764861,39.75488783,-104.9811286,1970-01-01T08:45:00,2
912,39.74623218,-104.9820794,39.75158439,-104.9830992,1970-01-01T08:45:00,3
913,39.74315768,-104.9808096,39.74721227,-104.995904,1970-01-01T08:45:00,4
914,39.74748705,-104.9771189,39.7466123,-104.980966,1970-01-01T08:45:00,2
915,39.75819112,-104.9791579,39.74923381,-104.9758552,1970-01-01T08:46:00,3
916,39.76191073,-104.979821,39.74509175,-104.9854198,1970-01-01T08:46:00,3
917,39.7528756,-104.9818856,39.74251468,-104.9749861,1970-01-01T08:47:00,2
918,39.754544,-104.9859894,39.74513367,-104.9763058,1970-01-01T08:47:00,2
919,39.7676057,-104.9759794,39.76578375,-104.9761797,1970-01-01T08:47:00,1
920,39.75097792,-104.9810223,39.741718,-104.9734662,1970-01-01T08:49:00,1
921,39.75785012,-104.9775877,39.75613986,-104.9825987,1970-01-01T08:51:00,4
922,39.76544273,-104.9746093,39.75237774,-104.9910503,1970-01-01T08:51:00,1
923,39.74357099,-104.9898734,39.74174859,-104.9900734,1970-01-01T08:51:00,3
924,39.74354036,-104.9732659,39.75974493,-104.9848823,1970-01-01T08:52:00,4
925,39.74243656,-104.980353,39.76156701,-104.9846822,1970-01-01T08:52:00,4
926,39.74645529,-104.9917003,39.75089632,-104.9928205,1970-01-01T08:53:00,2
927,39.74243916,-104.9739228,39.75416059,-104.993534,1970-01-01T08:53:00,2
928,39.75366903,-104.9898367,39.74926737,-104.986033,1970-01-01T08:55:00,3
929,39.74975563,-104.9961609,39.74908021,-104.980159,1970-01-01T08:56:00,3
930,39.75119767,-104.9970744,39.74979507,-104.9934772,1970-01-01T08:56:00,3
931,39.75632692,-104.9884731,39.74247565,-104.9776696,1970-01-01T08:56:00,2
932,39.74649464,-104.9890167,39.75545509,-104.9858894,1970-01-01T08:56:00,3
933,39.74637992,-104.9906368,39.76023961,-104.9821483,1970-01-01T08:56:00,3
934,39.76145522,-104.9798711,39.75731642,-104.9830054,1970-01-01T08:56:00,2
935,39.75462488,-104.9741909,39.74683201,-104.9970175,1970-01-01T08:56:00,2
936,39.75777195,-104.9829554,39.755877,-104.9756609,1970-01-01T08:57:00,1
937,39.74167628,-104.9825798,39.74433439,-104.9812162,1970-01-01T08:58:00,4
938,39.75853209,-104.9807282,39.76187426,-104.9760735,1970-01-01T08:58:00,2
939,39.75299272,-104.9738344,39.75598604,-104.9869029,1970-01-01T08:58:00,3
940,39.74854309,-104.992007,39.75253718,-104.9738845,1970-01-01T08:59:00,1
941,39.74569483,-104.9939271,39.76251977,-104.9754666,1970-01-01T08:59:00,3
942,39.75374754,-104.9844692,39.74854631,-104.9855763,1970-01-01T08:59:00,3
943,39.74899511,-104.9983878,39.75131246,-104.9954542,1970-01-01T08:59:00,3
944,39.756369,-104.9793582,39.74178791,-104.98739,1970-01-01T09:00:00,3
945,39.7540522,-104.9822922,39.75473406,-104.9854327,1970-01-01T09:00:00,1
946,39.74236108,-104.9792896,39.74372786,-104.9791395,1970-01-01T09:01:00,2
947,39.74042409,-104.9811099,39.74584895,-104.9896234,1970-01-01T09:01:00,2
948,39.75705358,-104.9760675,39.75731642,-104.9830054,1970-01-01T09:02:00,3
949,39.75815203,-104.9818418,39.75640231,-104.9895367,1970-01-01T09:02:00,1
950,39.74278023,-104.9754928,39.75150894,-104.9820357,1970-01-01T09:04:00,1
951,39.76031773,-104.9767805,39.75522878,-104.9826988,1970-01-01T09:06:00,1
952,39.74975563,-104.9961609,39.76084874,-104.977794,1970-01-01T09:06:00,1
953,39.75955488,-104.9854391,39.75256437,-104.9969245,1970-01-01T09:06:00,4
954,39.75947945,-104.9843755,39.76008868,-104.9800212,1970-01-01T09:07:00,2
955,39.75925311,-104.9811849,39.75238367,-104.9781884,1970-01-01T09:07:00,2
956,39.75260713,-104.9878098,39.75709004,-104.9798148,1970-01-01T09:09:00,4
957,39.7596303,-104.9865027,39.75363827,-104.9732276,1970-01-01T09:09:00,1
